AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,MeanRR,MeanRG,MeanRB,StdDevRR,StdDevRG,StdDevRB,SkewRR,SkewRG,SkewRB,KurtosisRR,KurtosisRG,KurtosisRB,EntropyRR,EntropyRG,EntropyRB,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB,Class
202189.7532,1817.132496,643.3868459,464.5380397,0.696083597,541.2107471,0.904192669,226314.9545,0.744104411,1.336226103,0.839700715,0.814757424,0.002930818,0.002053667,0.664726702,0.989423493,122.0238116,106.2477579,95.99158152,44.50208075,41.82061195,38.14314555,-0.186381545,0.084287754,0.051349848,1.955689602,1.701022898,2.023812495,-32442889253,-28597921175,-22752354856,62.13091419,55.04945156,50.39525914,SOGAY
275959.382,1941.350003,793.1100719,468.0401397,0.816430806,570.5207161,0.953514436,267308.9193,0.801929446,1.783716781,0.892030358,0.761238954,0.002869617,0.001590906,0.544611548,0.981008527,119.6236617,99.60384418,97.13078998,31.94188051,29.59514268,30.37035074,-0.56919886,0.063852246,-0.206492427,2.846301388,2.782331128,2.647274767,-40875353736,-30299166304,-24622503549,57.94833941,52.30055565,45.71026131,SOGAY
367543.2422,2287.402191,912.0950966,507.8187174,0.812669214,679.4355525,1.029894738,351748.2429,0.772354163,1.755910569,0.806084545,0.741550145,0.002431166,0.001457625,0.572049031,1.024731208,120.4821454,93.6089615,97.52598922,30.03405172,24.9592754,25.68895177,-0.450388278,-0.043012438,0.16503633,2.849048778,3.166563225,3.421777251,-51053967402,-34067791127,-35342301537,58.06993616,50.95479206,51.60169855,SOGAY
263594.9297,1914.300455,711.6382734,460.564038,0.753635158,596.7200074,0.966494113,274584.0743,0.731597182,1.600737226,0.866658199,0.761887807,0.002939053,0.001628911,0.624688857,0.964756278,134.6979828,122.1024354,118.168012,34.01471158,32.62533841,27.05426045,-0.715574288,-0.548126523,-0.379609513,3.342891386,2.693484774,2.833959303,-47340651797,-41594771682,-36439777409,66.80999621,62.63656882,57.66532491,SOGAY
314800.2658,2183.149499,792.3340608,508.2446878,0.792461153,627.4782791,1.01690695,313943.6246,0.779190005,1.553736463,0.890138746,0.818561849,0.002532869,0.001541395,0.641821349,0.961872531,92.7718645,81.47968168,87.60759897,28.17672686,23.88166901,25.88858899,-0.241510126,0.541413069,0.417748225,2.762019066,4.306866904,3.399425185,-24870003926,-19830672580,-22871122269,47.65762426,39.2871716,43.85059857,SOGAY
245688.6733,1918.712914,697.3312778,471.0443329,0.724609429,573.4626488,0.972684251,246191.4051,0.721089427,1.433502037,0.885780378,0.863813089,0.002816954,0.001896315,0.717507939,0.950253969,104.2383849,92.74882392,91.52431269,38.66756796,38.83928188,34.17882599,-0.016100178,0.329601356,0.129859344,2.143840041,2.182774056,2.069373512,-28001610360,-22389659426,-20193073661,49.20534365,45.4901051,46.17607639,SOGAY
317225.804,2158.575432,796.6662793,495.3735349,0.867028861,656.5663156,0.960258439,300152.0531,0.695293791,1.739555748,0.859390241,0.737135291,0.002825541,0.001464583,0.567030584,1.023804045,119.8127455,118.0447198,113.2764719,33.15939327,29.55739048,26.27975843,-0.185565475,-0.265229997,-0.01687146,2.262215302,2.2663061,2.230670066,-43882595064,-42386862038,-36780768814,56.8217164,53.82582823,52.57835459,SOGAY
266118.2243,1852.153948,689.0019342,486.0777354,0.666364619,559.2353519,0.985550621,264392.7914,0.856333166,1.32772607,0.906928866,0.875719844,0.002481669,0.001906532,0.711675696,0.947749549,93.83749291,77.94214549,82.60233663,30.63433689,23.32813739,22.70355256,-0.298296415,0.583291905,0.441461152,2.180507962,3.225338639,3.839515966,-23996696387,-14664842304,-15298241890,49.75421099,40.34370684,39.23631419,SOGAY
372447.7393,2171.517595,853.1850495,546.3209313,0.808446771,671.9987379,0.95789869,376512.5197,0.817748805,1.649771732,0.947843788,0.814530616,0.002499807,0.001474285,0.643603642,0.945177296,89.22064775,78.17909551,80.68898615,32.93900034,30.15695679,26.78762215,-0.109079388,0.155970141,0.168895344,2.008905804,2.589432591,2.771106566,-31705822722,-23584944571,-25328966217,42.76953909,37.17355738,39.34239036,SOGAY
316225.1059,2093.195661,810.5701692,511.9387783,0.800891376,642.5717877,0.950477404,304839.0456,0.73201226,1.528850311,0.87304586,0.769179611,0.002728964,0.001576451,0.612795408,0.973122112,117.3915587,94.90062007,92.11038467,32.8648259,31.11780619,29.99823948,0.239708533,0.476424322,0.411972611,2.426322771,2.463676873,2.295513313,-42709353409,-31682332574,-27678498415,59.33885925,49.13971349,46.56517899,SOGAY
340480.2862,2221.942306,846.5374923,506.918654,0.724503432,657.0808774,1.018600322,341383.6823,0.787838097,1.474336326,0.909669699,0.775554843,0.002446143,0.001550846,0.678321495,0.962349403,122.7392111,104.9307652,102.5089883,34.63211016,31.30580288,33.08707182,-0.273895071,-0.056359164,-0.055492442,2.178730118,2.127917658,2.281026454,-50825816465,-39606593663,-33525831305,58.35342739,54.08985175,49.01270545,SOGAY
246734.9475,1875.108576,724.3179091,495.0225067,0.72819111,564.2133045,0.835629728,277176.8103,0.709583921,1.502185553,0.809660751,0.762447627,0.002888222,0.002054043,0.569887555,0.854822335,133.748233,122.9575846,109.2910906,33.67841607,34.03141887,25.94387208,0.130496443,0.347605865,0.294196669,2.428618616,1.976837386,2.082892964,-43625775237,-37615624172,-28126825649,62.4666092,61.46857477,54.64410172,SOGAY
249752.5465,1858.936107,714.01389,452.7051299,0.789029243,569.806293,1.01129142,264342.7379,0.709410163,1.576699491,0.915311414,0.783498268,0.002708862,0.001717283,0.661997091,1.008443786,114.6119629,91.60824216,86.76552889,30.75382829,29.23462588,29.12041133,-0.28740864,0.805224997,0.599891168,2.846815649,3.611050356,3.205063631,-31914051929,-22216462146,-20267115757,54.08159243,47.58645475,43.54695466,SOGAY
203479.9288,1661.371601,651.0089376,411.7122088,0.765982151,523.3387614,0.967100596,192076.1398,0.678886024,1.512513889,0.867725629,0.831170622,0.003262232,0.002086825,0.61479742,1.02847812,118.9685084,111.106519,105.168944,39.77776494,41.05269677,33.42325061,-0.00825579,0.164718051,-0.059366116,2.057760888,1.771557432,2.177652589,-31057873222,-26777523022,-20964661677,59.00996871,54.84932573,53.1196598,SOGAY
277072.1989,1893.220543,752.2381533,470.3699224,0.841220786,599.4253509,0.958370793,260559.9477,0.765306851,1.710987809,0.921628364,0.810635242,0.002800261,0.001702981,0.622900504,1.01325295,124.2220864,121.0099312,110.0361797,30.17107386,32.22982205,36.71129533,-0.322772996,0.030654603,-0.260400547,2.483584942,1.8176547,2.206539696,-45344824454,-41617026526,-38801138424,67.65114017,59.71927636,57.42389646,SOGAY
351183.1326,2205.894675,900.0052404,460.3276301,0.814867357,687.9384936,0.932260322,366114.6339,0.697188456,1.908629882,0.789668424,0.731270033,0.002671385,0.001448092,0.499326863,0.971997565,124.9431969,111.373054,101.750201,33.33638816,33.96148226,24.25495312,0.348595236,0.311249389,0.576728464,2.55379992,2.362602214,2.874813775,-58146302046,-46106734167,-40839141434,63.58430189,55.97065189,52.52923984,SOGAY
248134.6574,1851.563658,726.042815,431.8320651,0.817106368,567.5863306,0.958458903,247947.4847,0.74331078,1.64567663,0.865681359,0.782462199,0.002762731,0.001776469,0.620141276,0.975780183,135.902575,128.32665,125.4402816,32.09829792,29.71868719,30.4238794,-0.373608906,-0.181870151,-0.173856935,2.645708347,2.073343494,2.810838715,-50870719859,-42494656973,-38573895477,70.73084598,66.53675233,58.91314332,SOGAY
287509.8493,2145.906642,810.7038106,469.0356121,0.803923554,579.0149143,0.959306571,307624.7576,0.633647715,1.872182054,0.820926192,0.739279747,0.002688048,0.001546584,0.541569169,0.954014157,103.0756576,80.92259379,93.76171499,25.48251329,22.10723401,24.74233765,0.013656573,0.777566043,0.231473443,2.682195827,4.415460362,2.85957427,-31758604151,-18966984563,-25335854473,53.06939805,43.65095722,44.23427473,SOGAY
254504.0258,1808.453282,685.7468911,506.4959101,0.728835116,553.2914812,0.949024822,265472.7436,0.666069295,1.337029359,0.95809048,0.851625619,0.002714744,0.001926808,0.731140786,0.971746613,115.624757,93.38488729,93.02943412,41.2178716,39.80149048,37.48053232,0.014353734,0.414950354,0.280312058,2.1109951,2.148740758,2.033730295,-36345854542,-26335150284,-23391102618,57.96361115,48.70310222,43.67325489,SOGAY
318291.3906,2212.33243,723.7189121,518.4383894,0.73529598,638.3859204,1.001273603,310298.5791,0.742089279,1.385974647,0.843949489,0.847151685,0.002359776,0.001686001,0.67377136,0.970989834,96.77825746,90.50308679,91.67338839,30.12945428,25.73434135,31.01286902,-0.086708884,0.221737274,0.184446853,2.41818613,2.655566332,2.541844443,-34362319471,-26421920047,-28377297458,52.56010377,46.20935417,49.16989392,SOGAY
320192.4667,2225.866696,764.1875967,583.1346285,0.699186622,629.7310417,0.968747237,343142.1266,0.722790979,1.362289967,0.886724481,0.865640321,0.002325342,0.001690378,0.690829937,0.985636604,97.6316509,95.07718485,95.83802848,49.96081204,43.22097316,31.438224,0.284492254,0.414669991,0.372581111,1.882945189,1.688694597,2.614854042,-40781947496,-34410678081,-29357846724,51.92242642,45.43350818,45.74870436,SOGAY
286776.5654,2050.835257,799.9186817,488.55699,0.751797302,592.6451927,1.038700944,309839.5765,0.790217514,1.520569261,0.885678649,0.759656645,0.00257322,0.001654389,0.641927709,0.970784519,104.0317214,94.29339332,90.56036133,35.97029746,29.00812022,28.26712145,-0.524958007,0.226000686,-0.057918339,2.316986005,2.73809225,2.478543963,-33951036814,-26126195409,-26836094596,50.1246159,45.12506619,44.75241736,SOGAY
369727.8511,2285.737621,852.9869017,501.533126,0.82166822,646.9876954,0.971188225,342033.0836,0.785006492,1.704130922,0.856124187,0.781737217,0.002501241,0.00153616,0.621497355,1.033745857,84.06178857,74.35920257,91.67007436,27.70487669,25.20049938,27.46561433,0.001261934,0.894546261,0.451194758,2.921118615,4.417825364,3.089197581,-28337194844,-19649040666,-28809302706,42.44930375,37.83867162,43.77858172,SOGAY
293451.3834,2147.713848,813.6377933,469.483057,0.799243523,604.3473832,1.026625206,298193.5396,0.662962749,1.739096531,0.841792174,0.730664805,0.002651469,0.00153152,0.598016663,1.004768254,100.0924857,95.52945439,85.1887663,33.4907362,32.77229217,29.5559059,-0.044077364,0.495717251,0.563196807,2.260693227,2.262721218,2.712154741,-30160500576,-25476182288,-21918636113,49.90836686,44.95470165,44.81597888,SOGAY
358844.6801,2319.252574,813.0739069,591.9316454,0.678530597,709.3595973,1.041801622,348541.9841,0.764380363,1.327063606,0.870217572,0.852316811,0.002117083,0.001589744,0.766508221,1.027588467,95.09491674,80.11482859,91.40833886,36.05775014,38.2000651,30.08114141,0.344836028,0.685903497,0.348242066,2.399130327,2.54345707,2.709419386,-37788661906,-26505282343,-30030363831,47.31563385,41.07160885,43.20964943,SOGAY
356251.0398,2257.420067,795.2400481,561.5461777,0.744509689,629.0319087,0.972475,353843.6871,0.779719021,1.49178319,0.866765079,0.839132549,0.002204986,0.00154385,0.667670957,0.981109613,113.8352179,91.91139463,96.86232484,36.39357877,34.49239441,31.93475127,0.275211949,0.503718809,0.321871372,2.488017401,2.466607253,2.786424077,-46710887091,-35700997065,-32290961213,57.71272307,48.18952118,47.69868992,SOGAY
315872.7223,2140.58978,813.950169,500.6962285,0.764834879,634.5407945,0.939882076,347593.9265,0.711912178,1.555915496,0.824191584,0.760914162,0.002670235,0.001561422,0.604555718,0.939101935,128.2558962,112.4387536,110.5751158,39.91485439,33.12545053,28.89775777,-0.240717913,-0.058234968,0.016221295,2.360577593,2.246270884,2.443682839,-53676879619,-43060243101,-36645412895,63.39127558,59.22417458,51.6624099,SOGAY
248786.7837,2024.845756,699.9628935,466.9176738,0.760609124,569.5120233,1.018178427,259098.5652,0.695834948,1.509746347,0.85226246,0.783048899,0.002853861,0.001858226,0.641729157,1.002788334,106.7465688,98.90444344,99.98204596,38.53432951,37.96084318,31.50003202,0.027790615,0.643539971,0.032806673,2.427917683,2.320793847,2.539490265,-32256512151,-24855974427,-27030347625,52.03008299,48.59683423,49.17808785,SOGAY
251347.2209,1960.026258,643.2496649,537.5854197,0.598681693,551.654108,0.895989117,255260.7679,0.616702426,1.290405511,0.785450166,0.874313734,0.002698125,0.002121948,0.70176154,0.932697689,134.1247761,125.8165344,109.1542721,34.39141555,30.3253755,28.80722182,-0.730079336,-0.184641795,-0.044223201,3.143779954,2.142650697,2.214055943,-47092397554,-39158334979,-31343118789,68.98910138,64.32900814,54.62987404,SOGAY
310287.9568,2326.869853,838.0736618,550.3949491,0.752337988,670.4012114,0.910232996,346292.2121,0.687600252,1.498223348,0.796420047,0.744453541,0.002490777,0.001676774,0.614543195,0.947908368,130.722752,108.6302536,114.2287747,33.5533931,34.97764615,29.63793915,-0.100701781,0.081219012,-0.241541162,2.746299369,2.064457052,2.678734848,-53217910202,-44772693662,-42093039542,61.30607692,54.40591042,54.81214894,SOGAY
252126.4723,2065.636277,766.4602467,484.3791101,0.776754239,558.7229893,0.903426814,291618.6413,0.594265012,1.441765095,0.835834214,0.779378025,0.002761383,0.001912011,0.590358452,0.880241733,135.1923568,131.561507,126.6385877,32.30309521,28.88473701,29.64445168,-0.605615415,-0.195566534,0.370100647,3.172110323,2.568721999,2.810141085,-46447911863,-44219617119,-37984009447,68.89944133,64.18892725,59.54229305,SOGAY
267302.9329,2056.793231,682.8403813,490.5892279,0.680477971,613.1814195,0.973772203,292362.5979,0.703456029,1.404127258,0.84390798,0.804981225,0.002554148,0.001827503,0.684931285,0.982541143,110.2572913,102.2280785,90.03984665,31.0047932,32.93739927,32.22277156,-0.208543078,0.475149509,0.656413836,3.201029906,2.835979689,3.153770736,-36234154559,-27405108094,-23151012372,55.80487621,49.45064306,46.84395672,SOGAY
283515.1918,2002.867022,743.3159193,492.9706385,0.756275021,607.4126129,0.995685614,290499.22,0.780388906,1.485831153,0.86506615,0.781481703,0.002621758,0.001775693,0.684269157,0.989437499,113.6858907,103.8577556,104.1698545,45.77413057,45.12628654,37.20129116,0.118327775,0.321292455,0.207943042,1.897323655,1.704029063,1.943734735,-41138942908,-34786273120,-31745471792,55.19697505,51.38615342,48.6421786,SOGAY
258422.0047,1987.864687,782.8810993,485.2058957,0.809783753,553.77551,0.981557568,287485.4057,0.722341119,1.699792151,0.87603169,0.735183989,0.003041091,0.001781767,0.615551838,0.928339299,126.0067724,107.7673731,104.7271351,31.76254606,30.96418716,27.00993545,-0.144514625,0.320163459,0.134443531,2.828107577,2.393806218,3.056407366,-42707749187,-31714402778,-31013529760,64.88663665,55.43192662,53.20576014,SOGAY
319461.2659,2196.97593,830.0313066,523.2578305,0.82288975,636.9535937,1.010919427,347929.7682,0.730529888,1.717662173,0.869743997,0.735848611,0.002478559,0.001505235,0.600314181,0.963852586,122.878651,102.060858,96.17260588,25.89999721,24.33007715,28.45087382,0.045195316,0.021784232,0.13827155,2.643664533,2.938949331,2.88805383,-48250983716,-31784615936,-34030147505,57.45801402,50.33492616,50.81180684,SOGAY
275047.0513,1978.960635,672.7750975,506.616585,0.687045909,570.5597797,0.992233478,281549.2925,0.75729058,1.499788045,0.89323456,0.858469865,0.00257988,0.001919491,0.69049925,1.001727655,137.8871387,128.7344316,109.5588157,28.09287012,29.52773417,29.65781212,-0.411474369,-0.006139709,0.002118102,3.462811815,2.637871382,2.821943099,-50776634166,-40963110228,-36145079026,69.90616193,59.45154125,55.72402397,SOGAY
230775.036,1938.437536,665.6956984,479.2522209,0.724886686,521.7394143,0.86915277,262487.6153,0.712633482,1.44734741,0.745653704,0.806322387,0.003013887,0.001903943,0.635046064,0.93792328,110.0189748,102.6468045,105.9972471,36.79516363,41.15926562,34.17139533,-0.034709158,0.341937658,0.151575908,2.195657062,1.935006228,2.140658073,-33056301778,-27753893799,-25934437886,55.81668731,51.12997204,54.47293103,SOGAY
303501.8088,2224.065697,912.8371006,537.3546013,0.826346938,665.4338183,0.899950792,360757.5628,0.653092579,1.66848134,0.775548747,0.750536613,0.002696871,0.00164949,0.542399652,0.917316711,121.5689445,110.8248959,99.36171416,37.535257,33.77012535,24.97457097,0.016810505,0.212519195,0.388986802,2.333019014,2.177598999,3.043105035,-48683574372,-41376942917,-33131596981,58.12235503,52.00239793,51.75951026,SOGAY
341336.4474,2184.309761,761.9978096,547.1710568,0.667446843,638.504223,1.021054538,343243.387,0.780339982,1.372674336,0.871753046,0.854240511,0.002358491,0.001728027,0.709349729,1.041584204,119.6579352,99.5443007,98.66445901,38.50286727,34.710716,31.77858683,-0.151490069,0.424423444,0.429849201,2.251382589,2.231224586,2.776932876,-53139815525,-34176244961,-33150921925,58.4971348,51.2905978,49.71917377,SOGAY
318605.6896,2057.962049,758.7334949,511.9805264,0.73967825,672.7807938,1.036538335,341680.2005,0.805206432,1.448596928,0.90926209,0.806794984,0.002454759,0.001629898,0.657114677,0.964279473,71.23449768,59.00625307,89.45706624,30.12104695,23.13856363,30.04408017,0.392699491,1.130921195,0.244889977,2.370319621,6.16992908,2.414143999,-19386581346,-12000844473,-26332226606,36.66865048,31.4155109,41.82904609,SOGAY
317390.8707,2023.19743,782.2527999,498.1283689,0.78753977,642.8610017,1.035191883,322920.8221,0.755649536,1.714116614,0.885517137,0.742909611,0.002481819,0.001571541,0.588886004,0.955932623,99.06433528,75.41927111,74.60005538,26.20434564,24.18322681,24.6243023,-0.228894667,0.951621855,0.802256311,2.973385623,4.874567882,4.645772738,-28630395553,-17748452411,-17205988059,46.81789224,38.73908672,35.93167321,SOGAY
346296.9164,2099.335755,784.6907527,536.4675569,0.791589671,675.1451236,1.01201694,343439.6836,0.810044371,1.58756653,0.835105446,0.799363997,0.002481593,0.00153266,0.627565793,0.959224756,115.7550689,92.00669683,95.31579264,23.9791423,22.85988316,24.58678037,-0.658940521,-0.118913369,0.285720142,3.325392538,3.812916245,4.226736955,-40238598440,-28907374039,-29745407872,55.45030135,46.80037245,50.35566332,SOGAY
282727.3845,2125.027648,774.5430215,477.703364,0.77081597,633.1495687,0.959498911,312225.6753,0.773049267,1.506143538,0.851840278,0.805275887,0.002651531,0.001724479,0.660284661,1.023555325,102.6454119,89.99849093,84.57374725,32.2158069,28.3234277,28.351368,-0.586092472,0.063010305,0.388922913,2.392893404,2.509696336,2.760885816,-34428703991,-24697700934,-22614996204,51.0003466,43.0146414,44.11199643,SOGAY
312415.2762,2084.869621,755.6910812,501.1330925,0.740363497,631.6238424,0.976207604,313551.5974,0.721089594,1.538164768,0.874839086,0.790937825,0.002385476,0.001627229,0.69627151,1.004286369,106.980187,94.19190765,92.83836966,44.75600934,40.06784135,29.54774527,0.234729185,0.378636329,0.676304401,1.881157954,1.952802249,3.19290869,-38733842633,-29125194119,-24826447302,51.92201286,46.0079694,46.79771079,SOGAY
287586.2814,2046.960807,775.4824474,521.4650195,0.757699877,646.2652811,0.957491694,287662.7898,0.778762237,1.459955311,0.919602584,0.823273461,0.002528714,0.001644718,0.675443189,0.97417837,115.1666884,107.8483843,106.6108769,34.3355603,32.82239511,29.25213715,-0.313173455,0.069786189,0.126682306,2.372362218,1.933019472,2.200462627,-38387989352,-33331768324,-32623409909,54.21469369,54.53082171,50.54729836,SOGAY
289477.3347,1954.169965,668.2449721,522.3234131,0.653406061,586.264144,0.983760391,264932.1947,0.715241577,1.388777458,0.895682642,0.885285253,0.002488784,0.00189844,0.754285009,1.007630462,117.0265409,100.9809366,88.64702866,23.07102812,22.72826575,24.78141665,-0.425893409,0.454148522,0.36884535,4.055239062,2.922974135,2.919319958,-37596091553,-26526434788,-23360796053,56.62225606,47.93611581,47.74832767,SOGAY
220769.7805,1803.458727,644.9235553,425.0993643,0.769001788,525.6595808,0.962546301,227160.0092,0.768044181,1.540995224,0.936609697,0.785874306,0.00293259,0.001981694,0.670939744,0.996715496,97.17818676,83.86092292,81.82414634,30.63745798,28.70135143,24.45492579,-0.158816586,0.661274843,0.505206026,2.630234198,3.41542559,3.322899311,-19544994849,-16248013660,-13561631007,48.86783448,40.40767707,40.03734811,SOGAY
271964.1447,2077.951886,650.8210173,497.4150086,0.673356359,565.828418,0.92612808,289506.7148,0.626650935,1.339364622,0.864319829,0.838420219,0.002544029,0.001989749,0.703745609,0.975006853,117.0017252,110.5102976,93.16544042,35.91119399,32.64455417,30.32993873,-0.334856323,0.30872462,0.081922343,2.666813467,2.38445031,2.831611092,-35274636909,-32764420926,-23560164807,53.97688383,55.73095442,46.71867621,SOGAY
207234.5279,1797.224637,640.4812408,422.3264891,0.805882904,523.8821638,1.008873103,218863.1972,0.653178584,1.514348861,0.77783855,0.752509199,0.003227266,0.002099826,0.613345237,0.975700742,87.36823528,79.29883113,81.05961176,26.70824739,25.13476032,24.05791117,-0.357602194,0.667351845,0.510883026,3.004545699,3.79520735,3.57272765,-16446812288,-13650411350,-12864686327,44.5429709,39.90267603,39.29242496,SOGAY
208399.8103,1701.291438,679.580684,425.7178981,0.771162043,514.5539226,0.971148505,213732.8714,0.740283121,1.625686746,0.831743303,0.828190429,0.00302038,0.001998824,0.668823679,0.967908565,102.26508,91.79737022,87.20995493,29.03646702,25.7604154,24.67540386,-0.246592675,0.458011333,0.161302757,2.889609971,2.965058153,2.922428077,-22066439249,-16277545661,-15074602315,51.96789042,43.05710325,42.55003383,SOGAY
229466.7756,1853.198625,695.9135791,467.3188886,0.728308402,550.1262471,0.889368587,251076.5256,0.682957692,1.499198748,0.84023386,0.791652506,0.003050592,0.002120927,0.597602005,0.869382518,106.7480557,103.5058071,93.97676581,39.31803331,35.06111968,28.14391838,0.362240226,0.499528593,0.341261249,2.070653887,2.102243451,2.517738239,-27302197161,-24069952260,-19197536086,54.34421243,48.73728982,48.38484565,SOGAY
309914.3848,2121.097767,808.1791371,500.8705899,0.810485372,613.6709515,1.00399141,329641.4315,0.646597472,1.754773998,0.826501706,0.781931712,0.002605291,0.001503911,0.584640601,0.944306598,80.25787538,65.32466163,88.4493088,25.68968778,22.79534065,26.09299224,-0.157265692,0.961769624,0.188766552,2.877298555,4.889741974,2.453381227,-19092395792,-13836234161,-24421770212,40.57173411,32.03615246,41.24181656,SOGAY
358205.6488,2388.325544,928.2686298,487.2759086,0.872579237,723.3436228,0.973180415,385685.2122,0.66828739,1.79833995,0.802713061,0.695157403,0.002539658,0.00136436,0.547582385,0.996357865,92.33155395,75.03142144,86.67803772,32.92036149,28.64708741,29.31679423,0.057042203,0.649980663,0.698228129,2.226094061,3.22927584,4.051763121,-33948370579,-22246912757,-27572563623,45.88965621,38.68029682,42.52134606,SOGAY
233249.5849,1748.377651,663.2183225,457.01056,0.659958112,530.9548605,0.982028933,222383.0675,0.704484783,1.402651761,0.931428694,0.810166627,0.002690643,0.001923762,0.694371656,0.947388032,90.38739042,81.90119431,84.50967918,38.15326283,36.34258251,32.9937642,0.02987374,0.539258426,0.298708847,2.454400074,2.382885108,2.231743114,-21421784944,-19110843424,-17736313636,47.06418255,40.94582776,40.02295609,SOGAY
209644.561,1821.153169,695.3898507,468.6070462,0.735094384,511.4215712,0.918955163,255951.7924,0.672293,1.455751906,0.751062303,0.766009762,0.003239336,0.002054494,0.610668476,0.859941695,113.0558721,100.9437113,101.6030399,39.00250145,35.80374768,27.56504845,-0.000388707,0.15396512,0.112505338,2.090840339,2.009042946,2.233303986,-31504516013,-24447100931,-23502578478,57.72486366,50.93377481,51.13710164,SOGAY
311678.9903,2193.406513,764.6666792,506.8415868,0.719920446,649.3314519,1.002454244,349508.6401,0.707368269,1.524690983,0.836231374,0.800564886,0.0024851,0.001604,0.626961045,0.991279773,110.8556742,97.4313684,100.8554769,36.25673485,31.22219964,26.09985508,0.19190231,0.408762331,0.301309873,2.161193617,2.54916588,2.889436002,-40799096802,-29833733609,-33959923488,54.94055517,48.71832845,49.63529557,SOGAY
241430.4923,1883.641748,689.1328491,442.5212676,0.756608149,558.1610629,0.950369261,241254.6369,0.703789221,1.53042951,0.890866565,0.81953378,0.002944903,0.001879038,0.619550407,1.007043306,119.5157838,97.14325272,110.799214,28.06840818,22.23554349,26.31347843,-0.194793758,0.057052591,-0.175876226,2.540255442,2.827159664,2.475903164,-34925656127,-22586637677,-29982698904,60.06676994,49.59530867,55.16172771,SOGAY
298400.1341,2201.277886,724.4681472,557.5758635,0.620811448,600.6203954,1.019982868,327546.5361,0.7499644,1.307643341,0.837786129,0.833964896,0.002370653,0.001889639,0.786241086,0.97231068,97.51833533,79.41545934,92.44285689,29.11619356,26.18768578,26.07325701,0.069948112,0.612000162,0.330631583,2.736018134,3.40545996,3.633319977,-29466245592,-18987609656,-25019742394,49.16465891,38.05125665,45.2240811,SOGAY
289949.5161,2024.544693,764.7851791,486.7216945,0.736336911,628.6630875,0.974672265,316464.1636,0.646699404,1.558111672,0.84793152,0.79286029,0.00281879,0.001857515,0.628419604,0.910099632,129.8214703,110.691711,100.4420896,37.31652333,32.81138907,26.02466804,-0.307998471,0.267052162,0.186677377,2.557066929,1.894308175,2.649911507,-51066882310,-36256705687,-26696668033,62.6536777,53.70164745,48.2615082,SOGAY
282262.4119,2077.50381,737.622475,502.2668065,0.655280752,624.5414417,0.94317994,305820.2403,0.724545983,1.421996456,0.88608555,0.890656986,0.002459005,0.001848409,0.716418527,0.97569842,101.9254617,77.57497219,86.87862234,22.4083092,24.87395978,28.91735301,-0.278416369,0.501730361,-0.014044432,2.589980586,3.565933704,2.924180154,-27851271115,-18861019781,-22519068486,51.40523586,41.20255319,42.31078433,SOGAY
234133.7771,1759.842482,669.706728,486.8281612,0.675699718,555.9179531,1.032305229,251446.0087,0.738200111,1.417906818,0.885287439,0.812906616,0.002692504,0.002013431,0.718045608,1.043287344,90.31216374,78.62936996,82.03970809,34.71307672,34.02776096,28.57600345,-0.124778457,0.770179163,0.317923004,2.589564328,3.150882975,3.047740132,-20166340447,-18357277523,-17529748029,43.93558116,40.28600197,42.39779157,SOGAY
270876.4748,2043.159088,713.9102375,482.7019329,0.77121889,598.0009752,0.931438477,271447.7477,0.737897698,1.55985969,0.821350689,0.776717863,0.002921188,0.001754869,0.634225728,0.948855938,120.3903662,109.1262673,101.411711,37.41923526,34.36965341,30.79904076,-0.246068093,0.102021443,0.091645625,2.157611473,1.990120656,2.589779873,-39252202302,-36813770975,-26238722470,58.11555702,56.59597532,48.59920793,SOGAY
237702.3723,1861.504822,686.0467707,475.2339251,0.677342891,569.5917276,0.874879904,266010.2487,0.708159119,1.436908137,0.783822395,0.769412686,0.002758274,0.002101809,0.615803268,0.857098594,108.8686699,107.7351161,101.9243502,40.06309473,33.53341686,29.49229096,-0.080804088,0.1144492,0.516099974,2.003131772,2.090564027,2.619120208,-33471657598,-30043572126,-25418317354,55.84081044,52.49730602,48.05028413,SOGAY
225625.6693,1754.08687,647.6902026,426.9733238,0.757641376,530.8679265,1.014261546,230183.87,0.683411936,1.434164653,0.883872133,0.804320885,0.002778633,0.002037361,0.66716486,0.955880357,93.42896564,86.32317056,84.86973454,30.64462747,29.9255012,32.38945002,-0.083191192,0.443383265,0.183012562,2.418510103,2.844130555,2.224640022,-19958027128,-16223737684,-17522141918,47.66885305,42.29796042,45.37572113,SOGAY
216474.4241,1785.661824,648.2271744,407.6187319,0.72327171,500.7593782,1.008910182,206453.2146,0.733609677,1.477933359,0.80257888,0.840955726,0.002929183,0.002085579,0.648142288,0.974731217,84.59006562,82.22374266,73.43583718,28.72988543,29.38804469,27.124315,0.090930344,0.364257679,0.645282529,2.509821702,2.783326042,3.327592448,-16067404010,-13715461895,-12457523587,43.31669195,40.8084697,38.30282935,SOGAY
